[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[21.39,7.33,3.1,0,1.19,0.05,3.43,8.04,12.4,1.71],
[6.99,13.26,0.81,8.49,3.81,0.97,18.48,13.78,4.12,0.2],
[3.98,0.1,1.45,18.54,0.01,1.71,14.74,12.8,5.09,1.34],
[0.45,10.04,3.75,23.53,25.21,0.38,0.68,4.44,31.84,0.03],
[10.77,7.16,1.55,5.69,1.91,0.83,9.3,7.53,6.25,1.67],
[3.8,8.15,0.78,9.66,2.69,2.64,11.15,8.87,9.19,1.38],
[2.06,7.41,1.91,14.12,16.43,1.93,8.17,6.47,16.13,0.79],
[8.75,5.51,1.74,6.57,1.83,2.63,7.47,7.12,7.13,2.91],
[2.56,7.77,1.55,10.79,11.02,3.41,7.48,6.37,12.12,1.21],
[6.73,6.17,1.74,8.73,8.53,3.81,5.65,5.47,11.17,2.82],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[6.77,8.69,31.76,1.28,7.33,1.17,8.61,0.64,0.13,14.15],
[31.84,2.67,0.4,9.33,27.98,3.92,0.32,16.07,15.29,3.95],
[12.75,0.28,30.89,15.79,0.29,0.01,0.01,0.09,1.94,3.2],
[2.58,2.95,23.32,0,0.31,15.18,1.43,24.29,0.02,0.08],
[15.95,4.36,19.07,9.38,13.99,1.97,4.85,13.28,11.22,7.08],
[16.29,1.39,23.19,8.66,16.95,2.47,0.25,9.98,7.86,2.4],
[6.4,1.55,18.25,10.66,0.6,10.42,0.88,17.23,1.18,2.54],
[10.86,3,21.12,7.47,11.5,1.67,3.36,12.34,8.37,6.2],
[11.47,2.75,15.88,7.18,11.66,7.13,0.62,13.84,5.37,1.93],
[8.63,3.03,17.07,6.2,9.03,5.51,3.52,12.73,6.79,5.65],
[4.96,4.15,11.14,9.86,0.46,1.92,0,1.16,0.1,0.01],
[0.01,0.36,6.37,1.39,23.67,1.98,2.14,31.6,1.39,2.21],
[1.43,17.58,0,21.52,3.51,4.03,2.38,1.25,3.03,7.8],
[9.72,31.92,6.09,3.73,15.68,21.58,8.24,10.67,3.54,4.62],
[33.37,0.92,0.94,2.42,0,0.08,17.46,4.38,31.52,12.05],
[3.31,1.68,9.26,4.04,10.83,3.79,2.87,11.79,0.75,6.08],
[3.51,7.78,2.43,11.3,9.28,4.65,1.68,11.13,1.54,9.4],
[4.36,16.87,2.3,8.45,6.76,8.57,9.76,4.11,5.8,12.19],
[15.57,14.08,4.33,7.4,7.78,15.42,12.55,6.43,11.77,5.77],
[3.24,5.54,5.67,8.89,7.3,3.64,2.28,7.32,1.06,6.58],
[6.29,11.05,3.18,8.59,8.81,7.88,8.5,8.83,4.15,8.63],
[9.68,12.03,3.8,9.47,6.95,11.33,9.8,4.86,10.14,10.45],
[5.21,8.53,4.97,7.97,7.92,6.02,6.16,6.86,3.58,7.84],
[9.26,10.14,4.83,8.01,8.48,8.77,8.59,8.02,7.99,8.12],
[7.77,8.62,5.35,7.42,8.82,7.56,6.77,7.02,6.98,7.98],
[0.06,11.05,0.55,7.88,13.06,8.32,4.21,4.44,18.54,12.5],
[10.26,5.71,3.18,17.11,10.81,4.9,5.92,9.46,17.58,5.75],
[2.02,6.59,5.64,0.39,12.45,2,17.64,2.33,16.13,0.42],
[10.44,9.64,0.49,2.78,0,1.94,9.9,0.14,3.81,19.85],
[0.13,6.09,14.47,15.62,0.08,14.42,2.62,0.03,2.78,12.9],
[4.21,8.41,1.26,11.47,7.99,7.11,3.42,7.04,12.7,6.3],
[4.32,6.08,3.44,7.74,8.01,3.86,9.08,5.6,11.25,10.85],
[4.73,6.61,6.9,9.52,12.65,9.7,11.5,2.46,6.88,14.44],
[5.37,5.26,6.58,8.11,0.06,11.82,5.3,3.63,5.68,11.19],
[3.6,6.62,2.22,11.08,7.56,4.81,6.38,4.9,10.92,9.84],
[5.48,8.16,4.9,9.14,10.48,6.83,10.88,6.35,7.73,11.81],
[5.28,5.54,7.05,8.84,8.93,9.63,7.49,2.73,8.23,14.16],
[5.27,7.5,3.67,9.57,9.49,8.09,9.05,5.21,8.39,10.44],
[6.56,7.81,5.56,8.76,9.15,7.59,8.21,4.78,9.08,11.51],
[7.14,7.31,4.46,9.25,8.97,8.07,7.51,4.3,9.12,10.37],
[0.05,3.65,1.84,0.31,0,8.86,7.18,0.19,0.01,0.13],
[3.41,0.09,0,5.25,0.42,3.28,1.33,9.55,20.54,0.54],
[0.24,0.07,4.15,20.42,28.35,0.3,0.82,1.81,5.28,5.71],
[0.11,0.85,7.3,15.02,0.01,18.61,18.24,22.58,12.45,0.15],
[1.51,7.33,5.45,30.34,20.8,19.66,0.06,0,2.69,16.94],
[9.72,10.93,1.37,3.18,0.5,7.18,2.84,4.01,7.97,2.51],
[2.67,10.3,1.39,10.71,10.31,4.31,7.85,5.28,9.16,3.18],
[2.56,0.85,4.72,11.82,14.44,7.15,7.4,8.32,6.2,1.97],
[0.57,3.95,4.47,15.14,11.8,12.96,7.46,7.57,11.28,9.58],
[5.94,8.74,1.89,6.63,7.02,4.99,7.68,3.26,5.87,5.24],
[2.36,6.95,2.94,9.76,8.81,6.31,8.43,7.71,8.01,2.28],
[2.12,3.71,3.92,13.17,13.77,8.22,6.7,5.13,10.38,7.48],
[6.19,6.44,2.62,7.05,6.41,6.29,8.48,5.56,6.07,4.91],
[2.04,6.19,2.89,11.51,9.9,7.43,6.62,5.51,10.47,5.56],
[5.65,6.2,2.64,8.99,7.94,7.1,6.78,4.33,9.18,6.2],
[1.13,0.13,8.78,6.66,3.56,0.01,1.34,6.16,1.05,0.41],
[38.02,0.01,19.66,2.14,12.3,0.88,13.16,20.42,17.52,3.28],
[4.5,3.59,8.45,1.75,0.03,4.09,1.53,10.26,3.08,0.4],
[11.86,4.47,2.1,0.98,0.67,10.35,6.3,0.45,6.85,0],
[1.36,7.68,2.08,34.69,13.26,0,8.28,12.2,8.36,0.2],
[13.73,5.38,11.98,3.15,7.69,0.58,5.03,11.06,8.7,5.51],
[15.67,5.84,9.38,7.23,12.85,1.82,7.22,10.24,7.46,1.62],
[5.87,2.81,11.13,12.34,0.26,5.15,5.19,5.36,5.53,1.58],
[4.55,4.4,9.03,15.73,9.83,6.84,5.54,12.47,10.63,0.07],
[11.28,4.74,9.53,7.95,8.43,1.18,5.76,9.28,7.78,3.52],
[11.78,4.83,11.9,8.28,9.21,3.28,6.16,7.8,6.82,1.6],
[3.8,3.69,8.62,14.4,7.28,6.73,4.77,9.54,7.07,1.33],
[9.88,4.09,10.1,7.46,7.17,2.48,5.14,9.05,6.67,3.92],
[8.69,4.55,9.39,11.04,9.74,5.16,5.63,9.73,7.76,1.44],
[8.11,4.1,8.79,9.97,7.97,4.52,5.05,9.5,8.29,3.78],
[2.97,5.62,9.45,5.95,7.38,9.49,2.88,2.22,13.34,8.52],
[7.09,3.09,3.37,15.59,12.32,6.66,3,15.85,15.95,2.93],
[1.17,8.94,3.73,12.68,6.23,5.92,9.03,1.25,17.43,4.27],
[6.73,16.01,3.24,6.49,10.59,11.37,6.07,8.02,2.45,9.93],
[23.69,3.09,12.73,16.13,0.07,10.4,8.88,2.7,16.62,8.32],
[4.05,5.85,6.73,8.77,8.8,6.49,2.53,7.4,12.03,5.29],
[4.35,8.54,2.84,12.38,9.21,5.06,5.52,6.85,13.4,7.3],
[4.12,10.57,4.33,8.53,9.84,7.97,9.74,3.88,8.03,9.73],
[12.57,9.17,6.39,9.13,5.09,12.47,10.88,6.31,7.72,8.13],
[3.57,7.02,5.42,9.91,7.67,5.59,4.17,4.95,11.88,6.73],
[6.25,9.37,3.92,9.5,9.4,7.03,9.55,6.45,9.01,7.81],
[8.52,7.99,6.31,9.84,8.86,9.27,9.61,4.33,9.2,11.22],
[5.58,8.01,5.03,8.4,8.47,7.11,7.89,5.13,9.16,7.24],
[8.94,8.66,5.76,10.06,8.7,7.98,8.85,6.04,9.6,8.84],
[7.96,7.62,6.07,8.98,8.54,7.69,7.59,5.21,9.57,8.3],
[0.04,5.56,0.92,6.51,8.86,5.73,3.93,2.47,12.14,7.58],
[13.05,3.39,2.15,8.59,6.06,2.78,2.96,6.34,12.75,3.02],
[1.04,3.99,3.3,15.74,14.68,1.02,14.84,1.39,8.12,5.13],
[6.32,5.09,6.45,7.56,0.01,17.7,9.8,13.96,6.25,12.18],
[0.8,13.41,7.36,16.13,14.81,11.49,1.53,0.03,1.83,10.04],
[8.29,6.69,1.37,7.29,6.12,4.37,3.13,6.46,10.11,4.24],
[5.78,6.3,2.23,9.75,8.33,2.61,10.4,6.24,8.56,7.22],
[3.93,4.01,5.07,9.85,9.38,9.72,9.86,6.15,5.83,9.03],
[3.32,7.95,5.61,9.61,7.9,14.76,4.74,6.02,10.18,9.03],
[5.64,5.93,1.82,8.88,7.5,3.24,7.55,5.09,8.41,7.31],
[5.73,7.15,3.8,8.35,8.43,6.84,9.59,7.89,7.13,7.73],
[3.82,6.02,5.06,10.63,9.75,9.79,6.73,4.27,9.29,9.17],
[6.45,6.29,2.95,7.88,7.83,6.44,7.92,6.41,7.39,7.54],
[5.33,7.69,4.18,9.45,8.83,7.9,7.26,5.75,9.11,7.76],
[6.79,6.88,3.42,8.68,8.27,7.17,6.49,5.08,9.08,7.48],
[0.62,2.06,4.4,5.61,2.3,5.74,3.61,4.96,0.65,0.21],
[20.03,0.09,13.02,2.69,10,3.91,6.87,10.67,12.73,1.66],
[2.46,2.77,12.34,10.79,18.32,3.67,0.82,5.17,8.26,5.07],
[8.74,2.25,8.88,13.22,0.41,10.05,9.21,13.23,6.71,0.1],
[2.87,5.01,7.26,21.73,11.64,13.3,6.02,8,4.21,12.67],
[9.65,8.31,7.78,3.51,6.08,4.57,4.82,6.83,5.93,4.46],
[9.48,7.13,10.2,8.35,12.02,3.4,5.46,6.41,8.68,2.71],
[4.49,2.37,9.18,10.78,9.11,5.79,4.46,7.4,5.99,2.37],
[4.74,2.97,7.35,13.98,7.19,11.01,6.28,9.81,6.97,6.48],
[8.02,6.86,7.99,6.77,8.45,3.8,6.35,5.91,6.48,5.09],
[8.25,5.34,9.34,8.56,9.99,4.69,5.72,7.4,7.16,2.04],
[3.61,2.99,7.79,12.35,9.28,7.81,4.78,7.54,6.94,5.32],
[8.01,5.41,7.75,7.33,7.69,4.72,6.55,6.97,6.17,4.85],
[6.75,4.81,8.18,10.18,9.5,6.69,5.35,7.43,8.13,4.18],
[7.26,4.98,7.23,8.86,7.82,6.15,6.01,6.88,7.87,5.64],
[2.31,3.81,6.33,4.92,7.44,6.5,2.76,1.67,13.1,7.74],
[12.8,2.66,2.31,10.77,8.22,4.45,2,14.81,11.54,2.02],
[0.78,5.96,2.59,14.19,10.62,4.51,11.11,1.08,12.08,4.64],
[4.79,10.94,4.91,6.57,8.08,14.4,8.95,11.17,5.71,8.36],
[16.23,10.19,8.63,13.52,11.41,8.56,6.07,1.94,13.96,9.69],
[7.05,5.45,5.29,6.81,6.96,4.7,2.47,7.76,10.62,4.32],
[5.88,8.11,2.15,10.74,8.45,3.84,7.66,7.38,10.17,5.49],
[3.58,7.63,3.68,8.91,9.74,8.36,9.06,5.39,8.02,7.14],
[9.36,9.15,5.99,9.89,8.43,12.2,8.58,6.03,10.09,8.22],
[5.04,6.49,4.23,8.3,7.44,4.22,5.63,5.33,10.06,5.77],
[6.31,8.3,3.23,8.67,8.44,6.56,8.97,7.75,8.5,5.94],
[6.71,7.64,5.2,10.32,9.43,9.05,8.49,4.54,9.71,8.67],
[6.26,6.99,4.19,7.5,7.87,6.14,7.32,6.16,8.86,5.96],
[7.91,8.38,4.73,9.73,8.58,7.57,7.99,6.35,9.46,6.98],
[7.67,7.27,4.99,8.49,8.18,7.01,6.84,5.5,9.54,6.73],
[0.52,3.73,3.27,11.9,6.11,4.26,2.62,3.79,11,6.31],
[16.18,2.38,8.73,6.59,8.09,2.85,8.71,10.29,11.78,4.26],
[3.26,3.4,8.23,12.3,12.21,2.52,10.19,4.89,7.31,6.39],
[7.56,6.61,10.37,9.59,0.29,11.81,6.79,12.12,4.58,8.87],
[2.28,8.95,6.4,17,10,9.2,4.14,5.79,3.99,8.69],
[7.78,6.03,5.76,8.29,6.72,3.31,4.87,8.01,9.89,5.08],
[8.95,5.19,7.35,8.33,9.99,2.45,9.58,6.8,8.34,5.74],
[4.64,4.41,8.04,9.43,6.97,7.29,7.28,7.29,5.32,7.07],
[4.87,6.71,7.67,11.46,5.7,13.09,4.7,7.88,7.5,7.57],
[7.02,5.21,5.92,8.66,8.07,2.81,7.25,6.45,8.57,6.77],
[7.93,6.27,7.64,7.92,9.3,5.43,8.23,7.68,6.62,6.1],
[4.16,5.25,7.13,10.65,7.37,9.02,5.77,6.38,6.98,7.15],
[7.16,5.62,6.44,8.27,8.15,5.1,7.13,7.17,7.21,6.78],
[7.12,6.61,7.01,9.26,8.83,7.27,6.91,7.06,7.86,6.29],
[7.23,5.95,6.28,9.24,8.03,6.45,6.43,6.65,8.43,6.73],
[1.81,2.86,8.72,8.93,5.6,4.93,2.08,2.89,13.92,7.68],
[13.58,2.2,8.63,9.85,11.25,3.62,6.72,13.28,12.69,3.26],
[2.45,5.85,6.17,11.23,10.52,3.98,8.87,3.68,9.49,5.16],
[6.86,9.19,7.8,7.59,6.09,10.88,6.72,9.81,4.37,7.05],
[12.26,7.67,6.91,16.95,8.56,7.23,8.89,7.51,10.95,9.99],
[6.88,5.24,7.73,8.35,7.49,3.81,3.92,7.8,11.89,4.93],
[8.2,7.19,6.58,9.46,9.77,3.44,8.02,7.54,10.02,4.71],
[4.25,7.01,6.29,8.85,8.3,6.75,7.2,6.06,6.66,5.95],
[8.55,7.74,7.66,11.69,6.6,11.26,7.89,7.75,7.88,7.83],
[6.25,5.96,6.74,8.64,7.9,3.62,5.92,6.19,10.6,5.72],
[7.85,7.37,6.52,8.51,9.08,5.53,8.01,7.7,7.91,5.09],
[6.24,6.74,6.74,10.78,7.8,8.6,7.61,6.05,7.81,7.32],
[6.9,6.34,6.67,8.16,8.05,5.14,6.79,6.81,8.82,5.7],
[8.45,7.45,6.82,10.03,8.63,7.11,7.83,7.26,8.48,6.16],
[7.71,6.5,6.85,9.43,7.99,6.47,6.86,6.66,9.16,6.32]]
[[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0.02,0.04,0,0.02,0.02,0,0,0.02,0.04,0.02],
[0.02,0.01,0,0,0.02,0,0,0,0.02,0.04],
[0.01,0,0.02,0,0,0.02,0,0.02,0.01,0.02],
[0.02,0,0,0.02,0.02,0.01,0,0.04,0.01,0],
[0.01,0.02,0,0.01,0.01,0,0,0.01,0.02,0.02],
[0.01,0,0.01,0,0.01,0.01,0,0.01,0.02,0.02],
[0.01,0,0.01,0.01,0.01,0.01,0.01,0.02,0,0.01],
[0.01,0.02,0.01,0.01,0.01,0.01,0,0.02,0.02,0.02],
[0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02],
[0.01,0.01,0.01,0.01,0.01,0.01,0,0.02,0.02,0.01],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0.02,0.02,0,0.02,0,0,0.01,0.02,0],
[0.02,0,0.02,0,0,0.01,0,0.02,0.04,0],
[0.02,0.02,0.01,0,0.02,0,0.04,0,0.01,0],
[0.04,0.02,0.01,0.02,0,0.01,0.04,0,0,0],
[0.01,0.01,0.01,0,0.01,0,0,0.01,0.02,0],
[0.01,0.01,0.01,0,0.01,0,0.03,0.01,0.02,0],
[0.02,0.01,0,0.01,0.01,0,0.03,0,0,0],
[0.01,0.03,0.01,0,0.02,0,0.03,0.01,0.02,0],
[0.02,0.01,0.01,0.01,0.01,0,0.02,0.01,0.02,0],
[0.02,0.02,0.01,0.01,0.02,0,0.02,0.01,0.01,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0.01,0.01,0.04,0,0,0.04,0,0.02,0.02],
[0,0.04,0.01,0.04,0,0.04,0,0,0,0],
[0,0,0.02,0,0.02,0.08,0.01,0.02,0.02,0],
[0,0.02,0.04,0.01,0.02,0.04,0,0,0,0],
[0,0.02,0,0.03,0.01,0.03,0.03,0,0.01,0.01],
[0,0.03,0.01,0.02,0.01,0.04,0,0.01,0.01,0],
[0,0.01,0.02,0.01,0.01,0.04,0,0.01,0.01,0],
[0,0.02,0.01,0.02,0.01,0.03,0.02,0.01,0.02,0.02],
[0,0.02,0.02,0.02,0.01,0.03,0,0.01,0.01,0],
[0,0.02,0.01,0.02,0.01,0.03,0.02,0.01,0.01,0.01],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0.02,0.01,0,0,0,0,0,0.02,0,0.01],
[0,0.02,0,0,0,0.02,0.04,0.02,0.02,0.01],
[0,0.04,0.02,0,0.02,0,0,0.04,0,0],
[0.01,0.02,0.02,0,0,0.08,0.04,0.04,0,0.02],
[0.01,0.01,0,0,0,0.02,0.02,0.01,0.01,0],
[0,0.02,0.01,0,0.01,0.02,0.04,0.02,0.02,0.01],
[0,0.02,0.01,0,0.01,0.04,0.02,0.03,0,0.01],
[0.01,0.02,0.01,0,0.01,0.03,0.03,0.02,0.02,0.01],
[0,0.02,0.01,0,0.01,0.03,0.03,0.02,0.02,0.01],
[0.01,0.01,0.01,0,0.01,0.03,0.03,0.02,0.02,0.01],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0.08,0.02,0,0.01,0.02,0.02,0.04,0,0.02],
[0.02,0.02,0,0,0.01,0.08,0.02,0.04,0.02,0.04],
[0,0.01,0,0.01,0.02,0.02,0.01,0.04,0.02,0.02],
[0.02,0,0.02,0.02,0,0.02,0,0,0.02,0],
[0.01,0.04,0.02,0,0,0.04,0.01,0.03,0.01,0.02],
[0.02,0.01,0,0,0.01,0.04,0.01,0.03,0.04,0.02],
[0.01,0.01,0.02,0.02,0.01,0.01,0,0.04,0.01,0.01],
[0.02,0.03,0.02,0,0.01,0.03,0.01,0.03,0.03,0.02],
[0.02,0.01,0.02,0.02,0.01,0.04,0.01,0.03,0.03,0.02],
[0.02,0.03,0.02,0.02,0.01,0.03,0.01,0.03,0.02,0.01],
[0.02,0.08,0.01,0.04,0.02,0.01,0.04,0.04,0.01,0],
[0,0.01,0,0,0.02,0.01,0.02,0,0,0],
[0.01,0,0.01,0,0,0,0.04,0.04,0.01,0.02],
[0.02,0.02,0.02,0,0,0.01,0,0,0.01,0],
[0,0,0,0.01,0.04,0.01,0.01,0.04,0,0],
[0.02,0.03,0.01,0.02,0.01,0,0.02,0.02,0.02,0.01],
[0.02,0,0.01,0,0.01,0.01,0.02,0.02,0.02,0.02],
[0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0,0.02],
[0.03,0.01,0.01,0.02,0.02,0,0.02,0.03,0,0.01],
[0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01],
[0.01,0.01,0.01,0,0.01,0.01,0.02,0.01,0.02,0.01],
[0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0,0.01],
[0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01],
[0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01],
[0.02,0.02,0.01,0.01,0.01,0,0.02,0.02,0.01,0.01],
[0,0.02,0,0,0.01,0.02,0.08,0.01,0.01,0.04],
[0,0.01,0,0.04,0,0.02,0,0,0,0],
[0,0.02,0,0,0.02,0.02,0,0.04,0.01,0],
[0,0,0,0.02,0.02,0.02,0.02,0,0.02,0],
[0.01,0,0,0.01,0,0,0.01,0,0,0],
[0,0.01,0.01,0.03,0.01,0.01,0.03,0.01,0.02,0.02],
[0.01,0.02,0.01,0.02,0.01,0.02,0,0.02,0.02,0],
[0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.02,0.02,0.01],
[0.02,0.01,0.02,0.02,0.01,0.02,0.02,0,0.01,0.01],
[0,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01],
[0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01],
[0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01],
[0,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01],
[0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0],
[0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01],
[0.04,0,0,0,0,0,0.04,0.01,0,0.02],
[0,0,0.02,0.04,0,0,0,0,0.02,0.01],
[0,0,0,0,0,0,0.02,0.02,0,0],
[0,0.08,0.08,0,0,0.08,0.02,0.04,0,0],
[0.01,0,0,0.01,0,0.04,0.01,0,0,0.01],
[0.02,0,0.01,0.02,0.01,0,0.03,0.01,0.01,0.01],
[0,0.02,0.01,0.02,0,0.02,0.02,0.01,0.01,0],
[0,0.04,0.03,0,0.01,0.04,0.02,0.02,0.01,0],
[0.01,0.03,0.03,0,0.01,0.04,0.02,0.02,0,0.01],
[0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01],
[0,0.03,0.02,0.01,0.01,0.03,0.02,0.02,0.01,0.01],
[0.01,0.02,0.02,0.01,0.01,0.03,0.01,0.02,0.01,0.01],
[0.01,0.02,0.02,0.01,0.01,0.03,0.02,0.01,0.02,0.01],
[0.01,0.02,0.02,0.01,0.01,0.03,0.02,0.02,0.01,0.01],
[0.01,0.02,0.01,0.01,0.01,0.03,0.02,0.01,0.01,0.01],
[0.04,0.02,0.04,0.02,0,0.02,0,0,0.02,0],
[0,0,0,0.02,0.04,0,0.04,0,0.04,0],
[0.01,0,0,0.02,0.02,0,0.02,0,0,0.02],
[0.02,0,0.02,0,0.02,0.02,0.02,0,0.08,0],
[0.01,0.02,0.02,0.02,0.02,0.08,0.01,0.04,0,0.01],
[0.02,0.03,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.01],
[0.01,0.02,0,0.01,0.02,0.03,0.02,0.02,0.02,0.02],
[0.01,0.02,0.01,0.01,0.03,0.01,0.02,0.03,0.03,0.01],
[0.01,0.01,0.03,0.01,0.02,0.04,0.02,0.02,0.03,0.01],
[0.01,0.02,0.01,0.01,0.01,0.03,0.02,0.02,0.01,0.01],
[0.01,0.01,0.01,0.01,0.03,0.03,0.02,0.02,0.03,0.01],
[0.01,0.01,0.02,0.01,0.02,0.03,0.01,0.03,0.02,0.01],
[0.01,0.02,0.01,0.01,0.02,0.03,0.02,0.02,0.02,0.01],
[0.01,0.01,0.01,0.01,0.02,0.03,0.02,0.02,0.02,0.01],
[0.01,0.02,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.01],
[0.01,0.04,0,0.02,0.01,0.01,0.04,0.02,0,0.02],
[0,0,0,0.03,0.01,0.01,0.01,0,0,0.01],
[0.01,0.01,0,0,0.01,0.02,0.03,0.03,0,0.01],
[0.01,0.01,0.02,0.01,0.01,0.02,0.01,0,0.02,0],
[0.01,0,0,0,0.03,0,0,0.03,0,0],
[0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.02],
[0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01],
[0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01],
[0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01],
[0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01],
[0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.01],
